Employee_ID,Age,Gender,Department,Job_Role,Education,Marital_Status,Business_Travel,Distance_From_Home,Monthly_Income,Bonus,Overtime,Job_Satisfaction,Environment_Satisfaction,Relationship_Satisfaction,Work_Life_Balance,Performance_Rating,Training_Times_Last_Year,Percent_Salary_Hike,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Total_Working_Years,Projects_Completed,Absenteeism_Days,Remote_Work,Manager_Rating,Attrition
100169,43,Female,Marketing,Analyst,Bachelor,Divorced,Rarely,23.0,8595.0,3410,Yes,3.0,4,1,3,3,6,24,13,1,5,19,2,4,No,5,No
100170,52,Female,Finance,Manager,Diploma,Divorced,Rarely,30.0,10863.0,2081,No,4.0,3,4,2,3,6,22,10,2,6,30,3,4,Yes,2,No
100171,34,Male,Operations,Manager,PhD,Married,Non-Travel,29.0,3377.0,2185,Yes,1.0,1,2,1,4,1,21,3,3,0,5,2,18,Yes,3,Yes
100172,49,Male,R&D,Associate,Master,Divorced,Non-Travel,16.0,6940.0,6169,No,4.0,4,2,1,5,0,25,18,9,6,21,2,7,Yes,2,No
100173,46,Male,R&D,Executive,Master,Divorced,Rarely,30.0,6943.0,5056,Yes,2.0,4,3,1,3,0,14,20,7,0,22,8,3,Yes,3,Yes
100174,30,Male,HR,Analyst,Bachelor,Divorced,Non-Travel,20.0,3883.0,5520,No,3.0,1,1,1,5,5,19,0,0,0,1,11,0,Yes,2,No
100175,32,Male,Operations,Associate,Bachelor,Single,Non-Travel,8.0,3212.0,7460,No,1.0,1,1,2,4,2,18,3,2,2,3,13,9,Yes,5,No
100176,59,Male,R&D,Specialist,PhD,Divorced,Non-Travel,21.0,9538.0,2227,No,1.0,1,1,1,3,6,11,24,0,2,33,14,13,Yes,3,No
100177,60,Female,HR,Executive,PhD,Single,Non-Travel,21.0,11227.0,4377,No,2.0,3,3,3,3,6,17,14,0,6,35,9,0,No,3,Yes
100178,55,Male,Operations,Specialist,Diploma,Married,Rarely,18.0,10659.0,1498,Yes,2.0,4,2,3,3,1,11,10,10,8,29,4,13,Yes,3,No
100179,34,Male,Marketing,Specialist,Master,Married,Frequently,1.0,6581.0,1251,No,4.0,2,3,1,3,4,14,0,0,0,9,12,12,No,2,No
100180,25,Female,Marketing,Specialist,Master,Single,Frequently,10.0,5042.0,3734,Yes,3.0,4,2,1,3,3,13,0,0,0,3,6,6,Yes,5,No
100181,35,Male,HR,Analyst,Master,Divorced,Non-Travel,19.0,7519.0,3055,No,3.0,3,2,3,3,0,14,13,7,1,13,14,1,No,4,Yes
100182,26,Female,Operations,Engineer,Master,Single,Frequently,26.0,3072.0,6538,Yes,3.0,3,3,1,3,2,15,0,0,0,2,15,5,No,5,No
100183,22,Female,Sales,Analyst,Bachelor,Divorced,Frequently,27.0,4727.0,3525,No,4.0,2,3,3,3,0,25,0,0,0,0,2,3,No,5,No
100184,26,Male,Finance,Analyst,Diploma,Married,Frequently,16.0,3844.0,2458,No,4.0,3,1,2,3,0,17,0,0,0,0,10,19,No,2,No
100185,24,Female,Customer Support,Specialist,Master,Single,Frequently,21.0,2515.0,3103,No,2.0,1,2,3,3,2,21,0,0,0,0,12,15,No,4,No
100186,32,Female,IT,Associate,Diploma,Single,Frequently,26.0,4960.0,7766,No,1.0,3,1,4,3,6,21,0,0,0,3,1,19,No,2,No
100187,49,Male,HR,Specialist,Bachelor,Divorced,Rarely,1.0,8847.0,3448,No,4.0,4,2,2,3,0,25,1,1,1,25,11,6,Yes,3,No
100188,51,Female,R&D,Associate,Bachelor,Divorced,Frequently,25.0,8170.0,1827,No,3.0,2,1,2,3,1,18,9,9,7,27,8,17,No,3,No
100189,37,Male,Operations,Analyst,Master,Single,Frequently,6.0,5521.0,1157,Yes,3.0,4,4,4,3,2,17,8,2,4,13,12,13,Yes,2,No
100190,48,Female,Marketing,Associate,Bachelor,Married,Rarely,16.0,8386.0,5891,No,1.0,3,2,3,3,3,12,0,0,0,26,3,8,Yes,5,No
100191,44,Male,Customer Support,Specialist,Diploma,Divorced,Non-Travel,21.0,8152.0,7788,Yes,1.0,2,4,4,3,2,17,8,6,1,15,4,17,No,5,No
100192,29,Male,Marketing,Analyst,Bachelor,Divorced,Rarely,29.0,3722.0,3827,No,4.0,4,1,4,3,3,24,2,1,2,5,9,11,No,5,No
100193,41,Female,Finance,Associate,Master,Divorced,Non-Travel,25.0,6539.0,2108,Yes,2.0,3,3,4,3,5,18,15,2,1,18,10,14,Yes,3,No
100194,21,Male,Finance,Analyst,Master,Single,Rarely,9.0,2119.0,7877,No,3.0,2,1,1,3,0,13,0,0,0,0,4,4,No,4,No
100195,25,Male,Marketing,Executive,Diploma,Single,Rarely,20.0,3158.0,928,No,3.0,3,2,4,4,6,20,0,0,0,0,3,6,Yes,3,No
100196,48,Male,Finance,Associate,PhD,Married,Rarely,20.0,8655.0,1264,Yes,2.0,4,4,3,3,1,10,9,3,3,21,2,20,No,3,No
100197,37,Male,Marketing,Executive,PhD,Divorced,Rarely,29.0,4797.0,2006,No,3.0,2,3,1,3,5,18,6,1,1,8,1,7,No,4,No
100198,40,Male,Operations,Engineer,Master,Single,Rarely,30.0,6252.0,5656,No,3.0,2,4,1,5,0,16,5,2,0,13,13,16,No,5,No
100199,54,Male,Marketing,Associate,Master,Married,Frequently,28.0,10065.0,4406,Yes,1.0,4,3,1,5,4,24,24,5,0,29,2,14,Yes,4,No
100200,29,Male,Operations,Specialist,Bachelor,Single,Frequently,23.0,4003.0,1270,Yes,1.0,1,1,4,5,2,14,8,8,1,8,12,2,No,3,No
100201,55,Male,Finance,Specialist,Bachelor,Single,Frequently,24.0,11159.0,7805,No,2.0,4,4,4,4,1,15,5,4,2,28,13,14,No,3,No
100202,29,Male,Operations,Manager,Master,Divorced,Non-Travel,28.0,4245.0,3298,Yes,3.0,2,4,2,3,0,10,3,1,2,5,1,8,Yes,2,No
100203,41,Female,Marketing,Analyst,Master,Single,Non-Travel,14.0,8370.0,6695,No,3.0,2,1,3,3,5,15,10,2,4,17,5,16,No,5,No
100204,48,Male,Sales,Engineer,PhD,Married,Frequently,26.0,7867.0,4282,No,3.0,2,3,1,3,2,17,4,0,0,23,2,10,Yes,2,No
100205,35,Female,Marketing,Specialist,PhD,Married,Non-Travel,21.0,4892.0,7766,No,1.0,4,3,4,3,2,19,1,1,0,9,10,18,Yes,5,No
100206,49,Male,Sales,Specialist,PhD,Single,Non-Travel,5.0,9163.0,4016,No,2.0,1,2,2,3,4,19,0,0,0,22,4,19,Yes,3,No
100207,44,Female,IT,Specialist,Bachelor,Divorced,Rarely,20.0,7180.0,3596,No,1.0,2,2,4,3,0,13,5,4,2,17,1,1,Yes,2,No
100208,53,Male,R&D,Executive,Diploma,Divorced,Frequently,8.0,9107.0,3942,No,2.0,2,4,2,3,0,12,16,0,5,29,15,5,Yes,4,No
100209,35,Male,Customer Support,Associate,Master,Married,Frequently,30.0,5818.0,4685,Yes,2.0,1,4,2,3,0,24,6,6,0,6,14,2,No,3,No
100210,41,Female,Operations,Engineer,PhD,Married,Frequently,6.0,5774.0,5701,No,3.0,2,4,4,3,0,14,2,0,2,13,6,3,No,3,No
100211,47,Female,IT,Engineer,Master,Single,Rarely,12.0,8210.0,6245,No,4.0,4,1,4,3,3,13,14,5,6,19,6,11,No,3,No
100212,50,Female,R&D,Engineer,Diploma,Single,Non-Travel,21.0,9300.0,5929,Yes,4.0,1,2,3,5,5,21,0,0,0,21,10,18,Yes,4,No
100213,31,Male,Operations,Specialist,PhD,Married,Frequently,12.0,3096.0,4771,No,2.0,1,3,3,3,4,20,2,2,1,2,2,10,No,5,No
100214,60,Female,Operations,Manager,PhD,Single,Non-Travel,13.0,12373.0,678,No,4.0,1,2,1,3,1,11,0,0,0,35,5,7,Yes,2,No
100215,48,Female,R&D,Specialist,Bachelor,Divorced,Non-Travel,25.0,8937.0,1970,Yes,2.0,2,3,1,3,0,12,3,0,1,23,2,1,Yes,4,Yes
100216,31,Male,Operations,Analyst,PhD,Married,Frequently,14.0,6575.0,2575,Yes,1.0,4,2,2,3,3,10,7,2,2,9,3,4,No,2,No
100217,49,Female,R&D,Engineer,Master,Single,Non-Travel,17.0,8298.0,1667,Yes,4.0,4,2,1,4,5,22,19,2,0,20,9,16,Yes,4,No
100218,47,Male,Operations,Specialist,Master,Married,Rarely,26.0,9535.0,5940,No,4.0,1,3,3,4,2,18,18,9,5,23,3,18,No,4,No
100219,26,Female,Sales,Analyst,Master,Single,Frequently,9.0,3797.0,7680,Yes,4.0,1,4,1,5,3,18,0,0,0,0,11,11,Yes,2,No
100220,52,Female,Marketing,Specialist,Diploma,Married,Non-Travel,23.0,8882.0,4372,Yes,3.0,1,1,3,3,5,14,6,6,5,27,5,1,Yes,4,No
100221,45,Male,Finance,Specialist,PhD,Divorced,Rarely,24.0,6824.0,2883,No,1.0,3,2,4,4,1,13,8,2,8,21,5,10,Yes,3,No
100222,35,Female,HR,Associate,PhD,Divorced,Non-Travel,28.0,4299.0,4133,No,3.0,2,1,1,3,3,25,3,2,0,7,12,12,Yes,5,No
100223,51,Male,IT,Specialist,PhD,Married,Frequently,19.0,8243.0,3511,No,2.0,1,4,1,5,6,20,6,1,2,22,15,3,No,5,No
100224,28,Female,Sales,Manager,Master,Married,Rarely,10.0,5566.0,4229,No,3.0,3,3,3,4,3,16,3,1,2,5,4,19,Yes,4,No
100225,39,Male,Finance,Associate,Bachelor,Divorced,Frequently,30.0,5690.0,1325,No,1.0,2,1,2,5,2,11,2,1,0,15,5,10,Yes,5,No
100226,43,Male,Marketing,Engineer,Diploma,Divorced,Frequently,13.0,6098.0,6213,Yes,1.0,1,1,2,3,4,23,13,1,4,14,9,4,No,4,No
100227,22,Female,Operations,Manager,Master,Single,Rarely,5.0,3816.0,1723,No,4.0,1,1,2,3,1,19,0,0,0,1,7,14,Yes,2,No
100228,36,Female,R&D,Specialist,Diploma,Married,Rarely,8.0,5069.0,5988,No,1.0,1,4,2,3,4,17,2,0,2,9,15,5,Yes,2,No
100229,37,Female,Finance,Associate,Master,Single,Frequently,14.0,6663.0,3156,Yes,3.0,1,4,1,4,1,11,10,7,1,15,14,20,Yes,2,Yes
100230,39,Male,Finance,Associate,Master,Married,Frequently,22.0,5083.0,4218,No,1.0,1,2,1,5,3,10,0,0,0,10,2,6,No,2,No
100231,55,Female,R&D,Analyst,Master,Single,Rarely,2.0,9611.0,4948,No,2.0,2,3,3,3,5,13,11,6,8,30,11,15,No,3,Yes
100232,27,Female,IT,Associate,Bachelor,Divorced,Rarely,19.0,2678.0,6394,No,1.0,1,1,4,3,0,20,0,0,0,0,4,18,No,4,Yes
100233,31,Male,R&D,Executive,Master,Divorced,Frequently,23.0,3935.0,1458,No,2.0,1,4,4,4,0,17,3,0,1,5,1,11,Yes,4,Yes
100234,58,Female,IT,Manager,Diploma,Divorced,Non-Travel,19.0,11264.0,2323,No,4.0,3,2,2,3,4,10,23,6,6,32,11,19,Yes,2,No
100235,55,Female,Marketing,Manager,PhD,Divorced,Rarely,27.0,10651.0,2603,Yes,4.0,4,3,3,5,5,16,8,7,5,30,12,9,No,4,No
100236,26,Male,Operations,Manager,PhD,Single,Frequently,20.0,4940.0,4798,No,4.0,3,2,3,3,2,20,0,0,0,0,12,5,No,2,Yes
100237,44,Female,Marketing,Specialist,Master,Married,Rarely,21.0,8220.0,2002,No,1.0,2,3,2,3,2,11,8,3,5,20,1,5,Yes,5,No
100238,48,Female,Sales,Specialist,PhD,Single,Frequently,26.0,9180.0,590,No,1.0,3,1,1,3,6,20,4,2,1,24,11,1,Yes,3,No
100239,22,Female,HR,Analyst,Diploma,Divorced,Non-Travel,28.0,4030.0,5431,Yes,2.0,1,4,2,3,0,17,0,0,0,0,5,13,No,2,No
100240,35,Female,Sales,Engineer,Diploma,Married,Frequently,25.0,6326.0,6349,No,2.0,4,4,4,3,0,11,5,5,3,13,8,7,Yes,5,No
100241,56,Male,Sales,Analyst,Bachelor,Single,Rarely,12.0,9752.0,539,Yes,3.0,4,4,4,3,4,24,5,2,5,29,6,16,No,3,No
100242,27,Female,Operations,Manager,Diploma,Married,Rarely,20.0,2958.0,6370,Yes,3.0,3,1,3,5,2,20,0,0,0,0,11,3,No,3,No
100243,47,Female,Operations,Specialist,Diploma,Single,Rarely,26.0,10533.0,6271,No,4.0,4,2,1,3,6,21,11,0,0,26,7,7,No,5,No
100244,23,Male,IT,Associate,Diploma,Married,Non-Travel,18.0,4941.0,1597,No,2.0,4,1,1,3,1,18,0,0,0,0,11,6,Yes,5,No
100245,41,Male,Sales,Engineer,Master,Married,Rarely,6.0,8733.0,7919,No,4.0,1,1,2,3,4,17,11,7,1,18,14,14,Yes,3,No
100246,33,Male,Sales,Engineer,Bachelor,Single,Rarely,23.0,5166.0,2896,No,1.0,3,3,2,3,5,12,5,1,3,7,10,8,Yes,2,Yes
100247,39,Female,Customer Support,Executive,Master,Married,Frequently,24.0,8264.0,7309,Yes,4.0,2,2,2,4,5,19,9,6,0,15,4,3,Yes,5,No
100248,44,Male,IT,Manager,PhD,Divorced,Non-Travel,30.0,8519.0,3826,No,4.0,2,2,1,5,3,15,16,7,8,16,4,6,Yes,4,No
100249,57,Male,Operations,Specialist,Bachelor,Married,Frequently,26.0,10954.0,7305,No,3.0,2,2,1,4,5,15,8,4,1,35,13,13,No,5,No
100250,48,Female,R&D,Manager,Master,Single,Rarely,24.0,7990.0,5230,Yes,4.0,2,2,2,5,3,16,3,3,3,24,14,3,Yes,3,No
100251,49,Male,IT,Associate,Diploma,Married,Rarely,16.0,9515.0,7110,No,1.0,1,2,4,3,5,19,24,2,4,28,9,3,Yes,2,No
100252,33,Female,Sales,Manager,PhD,Single,Frequently,8.0,5156.0,6959,Yes,3.0,4,1,3,3,6,17,3,0,0,9,6,3,No,5,No
100253,22,Female,Finance,Manager,PhD,Single,Non-Travel,26.0,3786.0,4695,No,1.0,4,4,3,4,4,25,0,0,0,0,14,13,No,3,No
100254,24,Female,Sales,Analyst,Diploma,Divorced,Frequently,21.0,4905.0,1792,No,2.0,2,4,1,3,6,14,0,0,0,0,12,20,Yes,3,No
100255,46,Male,Operations,Analyst,Master,Single,Non-Travel,3.0,8931.0,2850,No,1.0,1,3,4,4,2,15,21,1,1,25,12,20,Yes,4,No
100256,22,Female,Customer Support,Specialist,PhD,Single,Frequently,30.0,2582.0,2368,No,4.0,4,2,4,3,2,25,0,0,0,0,9,17,No,2,No
100257,58,Female,Operations,Executive,Master,Married,Rarely,9.0,12044.0,7851,No,3.0,2,1,2,3,4,10,20,6,1,37,1,19,No,4,No
100258,58,Male,R&D,Manager,Master,Married,Rarely,1.0,9935.0,721,Yes,1.0,2,2,1,4,5,12,22,1,8,30,4,19,Yes,3,No
100259,39,Male,R&D,Manager,Bachelor,Single,Rarely,14.0,7047.0,1024,No,2.0,2,3,3,3,5,25,7,4,2,12,10,13,Yes,4,No
100260,50,Male,Operations,Analyst,Diploma,Divorced,Non-Travel,10.0,9495.0,6394,No,3.0,3,3,1,3,1,23,9,8,4,24,10,19,Yes,5,No
100261,50,Male,Operations,Manager,Master,Married,Frequently,6.0,7662.0,6345,No,2.0,1,3,2,5,5,13,19,2,7,25,11,20,No,2,Yes
100262,33,Female,R&D,Executive,PhD,Single,Non-Travel,25.0,6083.0,3265,No,2.0,4,1,3,5,6,12,3,1,0,6,12,17,Yes,4,No
100263,38,Male,HR,Executive,Master,Married,Frequently,28.0,6535.0,1339,No,3.0,2,2,3,3,5,17,7,5,4,10,5,2,No,3,No
100264,46,Female,Sales,Analyst,Master,Married,Frequently,8.0,9404.0,698,No,4.0,1,4,4,3,5,23,13,9,8,25,2,7,No,4,No
100265,34,Female,IT,Specialist,Master,Divorced,Frequently,9.0,5046.0,3332,No,1.0,4,2,1,5,1,12,5,5,4,13,13,20,No,5,No
100266,33,Female,Marketing,Specialist,PhD,Married,Frequently,15.0,5225.0,6722,Yes,3.0,3,1,1,3,5,15,5,0,1,8,12,4,Yes,3,No
100267,34,Male,Sales,Executive,PhD,Single,Rarely,15.0,5394.0,752,No,2.0,1,4,3,4,5,23,5,4,0,6,7,7,Yes,2,No
100268,58,Male,Operations,Analyst,PhD,Single,Rarely,11.0,10538.0,598,No,3.0,1,1,4,4,6,11,7,6,7,31,12,15,No,2,Yes
100269,58,Male,Customer Support,Engineer,PhD,Single,Frequently,4.0,10596.0,3812,No,1.0,1,4,4,3,5,23,18,8,0,31,2,19,No,4,No
100270,23,Male,Marketing,Associate,Bachelor,Married,Frequently,18.0,4463.0,2423,Yes,4.0,4,1,2,3,3,24,0,0,0,0,5,20,Yes,4,No
100271,21,Female,Finance,Associate,Diploma,Divorced,Non-Travel,5.0,3175.0,7097,Yes,2.0,1,2,1,3,3,22,0,0,0,0,13,14,Yes,4,Yes
100272,44,Male,R&D,Engineer,Bachelor,Married,Frequently,3.0,7828.0,1776,No,4.0,4,2,1,3,2,11,16,9,1,23,14,14,Yes,5,No
100273,28,Male,Customer Support,Associate,Diploma,Single,Rarely,11.0,4037.0,6285,No,2.0,4,2,1,3,6,24,1,1,1,4,10,17,Yes,3,No
100274,60,Female,Operations,Analyst,Diploma,Divorced,Frequently,26.0,10834.0,7179,No,1.0,2,4,1,3,0,12,4,2,3,34,15,5,Yes,3,No
100275,25,Female,Customer Support,Analyst,Bachelor,Married,Frequently,7.0,4838.0,2482,No,1.0,4,3,2,3,6,24,0,0,0,4,15,12,Yes,4,No
100276,47,Female,Marketing,Specialist,Bachelor,Single,Frequently,3.0,8760.0,5143,Yes,2.0,4,4,4,3,2,25,9,4,6,22,2,7,Yes,5,No
100277,33,Male,R&D,Associate,Master,Married,Frequently,17.0,7021.0,1550,No,3.0,3,3,4,3,3,24,7,4,7,12,10,19,Yes,3,No
100278,37,Male,R&D,Analyst,PhD,Married,Non-Travel,7.0,5895.0,6217,No,1.0,1,1,3,5,5,17,0,0,0,8,4,13,No,5,No
100279,48,Female,R&D,Associate,Diploma,Divorced,Frequently,21.0,9065.0,1907,Yes,2.0,2,4,1,3,2,18,12,6,5,22,8,14,Yes,5,No
100280,57,Male,Finance,Specialist,Diploma,Married,Non-Travel,14.0,9480.0,4865,Yes,2.0,1,1,1,3,5,12,6,1,5,28,4,2,No,3,No
100281,54,Male,Customer Support,Manager,Bachelor,Divorced,Frequently,21.0,9399.0,6454,Yes,2.0,3,3,3,4,3,17,11,4,2,29,8,5,Yes,5,No
100282,43,Male,HR,Engineer,Diploma,Married,Rarely,20.0,7985.0,7406,No,1.0,3,1,2,3,0,24,19,6,5,20,5,15,Yes,3,No
100283,40,Male,Sales,Engineer,PhD,Divorced,Non-Travel,11.0,5959.0,4578,No,4.0,2,4,3,4,6,16,11,7,0,16,8,6,No,5,No
100284,21,Male,Finance,Manager,PhD,Married,Rarely,4.0,4291.0,2931,Yes,4.0,3,2,2,3,4,14,0,0,0,0,12,9,Yes,4,No
100285,58,Female,Operations,Manager,Bachelor,Single,Frequently,8.0,12431.0,3129,No,3.0,2,4,4,3,2,20,3,0,2,35,5,0,No,3,No
100286,34,Male,Customer Support,Specialist,Diploma,Married,Non-Travel,17.0,4596.0,6841,No,3.0,1,3,1,5,3,18,1,0,1,8,8,10,Yes,3,No
100287,37,Male,Customer Support,Manager,PhD,Married,Non-Travel,2.0,8269.0,2075,No,2.0,2,4,1,3,4,25,7,3,0,15,12,10,Yes,2,No
100288,38,Female,IT,Manager,Master,Divorced,Frequently,16.0,6857.0,1147,No,2.0,4,3,2,3,6,22,1,0,1,12,1,15,No,3,No
100289,33,Male,HR,Executive,Diploma,Married,Non-Travel,3.0,3389.0,3863,Yes,4.0,1,1,2,5,2,22,4,3,3,4,5,10,No,2,No
100290,33,Male,HR,Engineer,Bachelor,Divorced,Rarely,1.0,4941.0,4815,Yes,2.0,4,4,3,5,4,18,1,1,0,5,7,18,No,2,Yes
100291,38,Female,IT,Specialist,PhD,Married,Rarely,14.0,5514.0,3933,No,2.0,1,1,2,3,3,11,14,6,2,15,8,15,Yes,3,No
100292,53,Female,Operations,Engineer,Bachelor,Divorced,Non-Travel,17.0,8168.0,2000,Yes,4.0,2,2,3,3,0,12,25,5,3,26,6,7,Yes,2,No
100293,47,Male,IT,Engineer,PhD,Married,Rarely,2.0,9051.0,3318,Yes,4.0,2,3,4,3,0,16,1,1,0,24,2,10,Yes,2,No
100294,38,Female,HR,Specialist,Master,Divorced,Non-Travel,12.0,7190.0,4737,No,4.0,4,2,1,3,3,18,15,5,4,17,10,2,No,2,No
100295,41,Male,Sales,Executive,Bachelor,Divorced,Frequently,28.0,6771.0,4311,No,4.0,3,1,2,5,1,17,12,7,4,19,14,15,No,5,No
100296,28,Female,IT,Analyst,PhD,Divorced,Rarely,3.0,5869.0,6435,No,1.0,4,4,3,5,6,14,1,0,0,4,7,13,Yes,2,No
100297,58,Male,Operations,Associate,Bachelor,Married,Non-Travel,1.0,11380.0,1407,No,2.0,3,4,3,3,4,15,14,10,8,34,6,1,No,2,No
100298,41,Female,Customer Support,Associate,Master,Married,Frequently,23.0,5835.0,4093,Yes,3.0,2,2,2,5,4,16,3,3,1,12,15,6,No,3,No
100299,46,Female,IT,Engineer,Diploma,Divorced,Rarely,13.0,6918.0,2724,No,4.0,2,2,2,3,2,24,12,8,8,21,10,6,Yes,3,No
100300,42,Male,Marketing,Engineer,PhD,Married,Non-Travel,8.0,6024.0,2885,Yes,4.0,3,3,2,3,5,11,4,4,0,13,10,1,Yes,3,No
100301,57,Female,Customer Support,Analyst,Diploma,Married,Rarely,13.0,11142.0,5849,Yes,4.0,3,3,2,3,5,13,16,3,5,32,5,8,No,2,No
100302,35,Female,Marketing,Executive,Master,Divorced,Non-Travel,17.0,5944.0,4683,No,4.0,3,2,3,5,4,13,1,0,0,14,4,11,No,3,No
100303,56,Female,IT,Analyst,Bachelor,Single,Rarely,10.0,8832.0,2911,No,2.0,1,2,1,3,6,23,18,10,2,29,9,9,No,3,Yes
100304,29,Female,Finance,Specialist,Diploma,Single,Non-Travel,11.0,3561.0,5464,No,4.0,4,1,2,3,6,13,0,0,0,1,3,10,No,5,No
100305,22,Female,HR,Manager,Diploma,Married,Non-Travel,5.0,3399.0,7314,Yes,2.0,4,4,4,3,5,11,0,0,0,0,6,16,Yes,4,Yes
100306,24,Female,HR,Associate,Master,Divorced,Frequently,2.0,2665.0,829,No,3.0,3,2,4,3,3,12,0,0,0,0,2,4,No,2,No
100307,36,Male,IT,Engineer,PhD,Married,Frequently,1.0,7576.0,7353,Yes,2.0,2,3,2,4,2,25,7,0,5,15,7,4,No,3,No
100308,57,Female,Operations,Engineer,Bachelor,Divorced,Frequently,2.0,9643.0,1508,Yes,4.0,4,1,2,3,0,22,10,5,3,28,5,20,No,2,No
100309,49,Male,R&D,Analyst,Diploma,Divorced,Rarely,18.0,7390.0,3961,No,3.0,2,2,3,4,1,17,17,3,5,20,1,12,No,4,No
100310,24,Male,Customer Support,Specialist,PhD,Married,Frequently,2.0,5582.0,1298,No,4.0,4,3,3,5,1,10,3,3,1,3,4,8,No,2,No
100311,42,Female,Operations,Associate,Diploma,Married,Rarely,6.0,7180.0,6977,No,3.0,1,1,4,5,3,20,18,3,8,21,2,0,No,3,No
100312,47,Female,HR,Engineer,PhD,Divorced,Frequently,30.0,8244.0,7225,No,3.0,1,3,1,3,3,10,8,4,4,18,1,11,Yes,2,No
100313,36,Male,IT,Analyst,PhD,Married,Rarely,6.0,6493.0,6360,Yes,3.0,3,3,1,5,6,25,7,4,6,7,10,17,Yes,2,No
100314,22,Female,R&D,Executive,Bachelor,Divorced,Rarely,27.0,3772.0,6342,Yes,4.0,2,2,3,3,2,24,0,0,0,0,13,0,No,4,No
100315,22,Male,HR,Associate,Master,Single,Rarely,8.0,2753.0,1309,No,2.0,4,1,2,5,2,23,1,1,1,1,15,5,No,5,No
100316,31,Female,HR,Analyst,Master,Divorced,Frequently,28.0,5055.0,1551,No,2.0,1,4,1,3,3,25,3,3,1,5,10,13,No,3,No
100317,50,Male,Finance,Specialist,PhD,Divorced,Frequently,,,4914,Yes,,2,2,3,3,1,21,17,5,1,25,2,9,Yes,5,No
100318,32,Male,Sales,Engineer,Master,Single,Frequently,14.0,3129.0,3165,Yes,4.0,2,3,1,5,5,16,3,2,1,4,13,0,Yes,4,No
100319,53,Female,Customer Support,Manager,Bachelor,Divorced,Non-Travel,20.0,10739.0,6235,No,1.0,4,2,1,3,4,11,1,0,1,32,6,18,No,5,No
100320,22,Male,R&D,Analyst,PhD,Single,Rarely,9.0,3909.0,609,No,1.0,4,1,1,3,6,17,0,0,0,0,2,10,Yes,5,No
100321,57,Female,R&D,Analyst,Diploma,Married,Non-Travel,5.0,10506.0,4599,Yes,1.0,4,2,2,3,5,19,16,8,0,34,13,6,No,5,No
100322,34,Female,R&D,Analyst,Bachelor,Single,Rarely,10.0,5008.0,4935,No,3.0,1,4,1,3,0,12,5,5,5,6,10,1,Yes,2,No
100323,29,Female,Customer Support,Executive,PhD,Married,Non-Travel,15.0,3201.0,984,No,4.0,3,2,4,3,4,17,0,0,0,0,15,18,No,2,No
100324,55,Male,Marketing,Manager,PhD,Single,Frequently,1.0,9799.0,7171,Yes,2.0,3,2,2,3,6,20,2,0,1,32,5,11,No,4,Yes
100325,30,Female,Finance,Specialist,Master,Single,Non-Travel,15.0,4408.0,5097,No,4.0,1,1,1,3,2,15,8,8,3,9,11,19,No,2,No
100326,22,Female,Marketing,Executive,Diploma,Married,Non-Travel,4.0,3518.0,6016,Yes,1.0,4,2,2,4,2,22,0,0,0,0,7,16,Yes,3,Yes
100327,29,Male,IT,Specialist,Bachelor,Married,Frequently,23.0,3673.0,7761,Yes,2.0,3,1,4,5,1,12,1,0,0,4,11,3,Yes,2,Yes
100328,44,Male,Sales,Manager,Master,Single,Rarely,19.0,8815.0,3762,No,3.0,4,2,3,4,3,25,18,3,1,20,8,13,No,4,No
100329,40,Male,Customer Support,Executive,Diploma,Married,Rarely,16.0,6997.0,4464,No,4.0,1,1,1,4,1,24,12,7,5,13,8,16,No,4,No
100330,45,Female,Operations,Associate,PhD,Married,Non-Travel,26.0,7555.0,7221,Yes,1.0,1,2,3,3,1,16,14,5,3,22,7,10,No,3,No
100331,57,Male,HR,Associate,Diploma,Married,Frequently,21.0,11306.0,4514,No,1.0,3,4,2,3,4,21,18,3,4,29,9,7,Yes,5,Yes
100332,38,Female,HR,Analyst,Bachelor,Married,Frequently,27.0,5707.0,2338,No,1.0,4,1,2,4,3,21,15,4,2,15,15,15,Yes,2,No
100333,31,Male,R&D,Manager,Master,Divorced,Non-Travel,10.0,4730.0,7552,No,2.0,1,3,2,4,4,11,7,4,2,7,15,7,Yes,5,No
100334,29,Female,Customer Support,Analyst,Master,Married,Frequently,15.0,3488.0,1779,Yes,2.0,3,1,3,3,1,17,0,0,0,1,3,3,No,5,No
100335,41,Female,HR,Analyst,Bachelor,Married,Rarely,8.0,6390.0,6564,Yes,2.0,1,2,2,3,1,11,6,2,0,12,11,2,No,4,Yes
100336,27,Female,HR,Manager,Bachelor,Single,Frequently,4.0,5795.0,3264,No,2.0,1,2,1,4,2,11,6,2,6,6,6,3,No,3,No
100337,59,Male,Sales,Analyst,Master,Married,Non-Travel,9.0,11420.0,2215,No,2.0,1,1,2,3,6,20,3,1,0,31,3,19,Yes,5,No
100338,53,Male,Marketing,Manager,PhD,Divorced,Frequently,12.0,10054.0,4402,Yes,1.0,1,2,2,3,0,24,1,0,1,24,11,13,No,5,Yes
100339,59,Female,Operations,Engineer,PhD,Married,Non-Travel,3.0,9755.0,2865,Yes,3.0,1,3,4,3,1,10,5,4,1,32,7,15,Yes,4,Yes
